Name,Contact_No,Crime_Type,Intensity_Level,Witness_Info,Location,Latitude,Longitude,Timestamp,Description
User_420,03409913432,Assault,High,"[{""Name"": ""Witness_28"", ""Contact_No"": ""03139610858""}, {""Name"": ""Witness_54"", ""Contact_No"": ""03424171726""}, {""Name"": ""Witness_82"", ""Contact_No"": ""03377533142""}, {""Name"": ""Witness_36"", ""Contact_No"": ""03125915516""}]",Sariab Road Area,30.141752,66.98615,2024-09-13T21:49:00,Physical altercation outside a local cafe.
User_570,03326695727,Mobile Snatching,Low,[],Cantonment Area,30.175512,67.054777,2024-09-14T01:57:00,Victim robbed of mobile while walking.
User_337,03257476565,Mobile Snatching,Low,[],Zarghoon Road Area,30.216436,67.041241,2024-09-14T17:17:00,Victim robbed of mobile while walking.
User_452,03277013321,Assault,High,"[{""Name"": ""Witness_85"", ""Contact_No"": ""03347845442""}, {""Name"": ""Witness_82"", ""Contact_No"": ""03114290041""}]",Jinnah Road Area,30.197108,67.011688,2024-09-14T19:24:00,Street fight resulting in moderate injuries.
User_540,03363689699,Motorcycle Theft,Low,[],Cantonment Area,30.210739,67.027383,2024-09-15T14:11:00,Motorcycle lock broken at market parking.
User_949,03455169512,Robbery,High,"[{""Name"": ""Witness_45"", ""Contact_No"": ""03481155981""}, {""Name"": ""Witness_70"", ""Contact_No"": ""03211028707""}, {""Name"": ""Witness_75"", ""Contact_No"": ""03134600793""}]",Cantonment Area,30.199216,67.013221,2024-09-15T20:52:00,Victim intercepted and robbed at gunpoint.
User_489,03232990739,Car Theft,Medium,"[{""Name"": ""Witness_67"", ""Contact_No"": ""03441894553""}]",Jinnah Road Area,30.202145,66.995132,2024-09-15T21:50:00,Car jacked from the market parking.
User_194,03216069264,Mobile Snatching,Low,[],Jinnah Road Area,30.222971,66.994484,2024-09-17T13:07:00,Phone snatched by two riders on a bike.
User_839,03329163029,Assault,Low,[],Jinnah Road Area,30.191251,66.999582,2024-09-18T09:42:00,Physical altercation outside a local cafe.
User_237,03145433164,Mobile Snatching,Low,"[{""Name"": ""Witness_14"", ""Contact_No"": ""03133525207""}]",Sariab Road Area,30.157338,66.977732,2024-09-19T01:32:00,Victim robbed of mobile while walking.
User_485,03322527679,Mobile Snatching,Low,[],Hazara Town Area,30.198414,66.957339,2024-09-19T18:39:00,Phone snatched by two riders on a bike.
User_313,03485806029,Car Theft,Medium,[],Hazara Town Area,30.164208,66.986005,2024-09-19T19:35:00,Parked vehicle stolen overnight.
User_828,03284571726,Motorcycle Theft,Medium,[],Satellite Town Area,30.20543,67.026151,2024-09-21T17:43:00,Motorcycle lock broken at market parking.
User_634,03434336396,Assault,Low,[],Cantonment Area,30.203609,67.030336,2024-09-21T20:29:00,Street fight resulting in moderate injuries.
User_378,03142528463,Robbery,High,"[{""Name"": ""Witness_72"", ""Contact_No"": ""03334392460""}, {""Name"": ""Witness_28"", ""Contact_No"": ""03157368339""}]",Sariab Road Area,30.168281,66.971576,2024-09-22T03:54:00,Victim intercepted and robbed at gunpoint.
User_521,03227153145,Motorcycle Theft,Medium,[],Nawa Killi Area,30.234101,67.016092,2024-09-22T09:00:00,Motorcycle lock broken at market parking.
User_808,03357052522,Motorcycle Theft,Medium,"[{""Name"": ""Witness_18"", ""Contact_No"": ""03173669210""}]",Zarghoon Road Area,30.224435,67.020884,2024-09-22T12:30:00,Bike stolen from outside the house.
User_258,03368063718,Robbery,High,"[{""Name"": ""Witness_19"", ""Contact_No"": ""03404407731""}, {""Name"": ""Witness_31"", ""Contact_No"": ""03353113354""}, {""Name"": ""Witness_48"", ""Contact_No"": ""03375151452""}]",Cantonment Area,30.230759,67.032123,2024-09-23T04:05:00,Armed individuals looted the shop.
User_593,03306949672,Mobile Snatching,Low,[],Sariab Road Area,30.173959,66.963965,2024-09-23T06:22:00,Phone snatched by two riders on a bike.
User_650,03105916360,Car Theft,Medium,"[{""Name"": ""Witness_68"", ""Contact_No"": ""03109148053""}]",Cantonment Area,30.20139,67.035061,2024-09-23T07:23:00,Parked vehicle stolen overnight.
User_219,03205752486,Mobile Snatching,Low,"[{""Name"": ""Witness_55"", ""Contact_No"": ""03145525645""}]",Satellite Town Area,30.22986,67.048219,2024-09-24T17:59:00,Phone snatched by two riders on a bike.
User_998,03403587733,Robbery,Critical,"[{""Name"": ""Witness_47"", ""Contact_No"": ""03214527117""}, {""Name"": ""Witness_33"", ""Contact_No"": ""03205220182""}, {""Name"": ""Witness_96"", ""Contact_No"": ""03137945225""}, {""Name"": ""Witness_64"", ""Contact_No"": ""03484067546""}]",Sariab Road Area,30.133133,66.963698,2024-09-26T07:38:00,Victim intercepted and robbed at gunpoint.
User_396,03173627845,Motorcycle Theft,Medium,[],Jinnah Road Area,30.208461,67.037574,2024-09-27T17:13:00,Motorcycle lock broken at market parking.
User_575,03276209782,Mobile Snatching,Low,"[{""Name"": ""Witness_30"", ""Contact_No"": ""03413218812""}]",Jinnah Road Area,30.193911,67.017193,2024-09-28T19:09:00,Phone snatched by two riders on a bike.
User_971,03248462065,Assault,Low,"[{""Name"": ""Witness_88"", ""Contact_No"": ""03313240797""}]",Nawa Killi Area,30.236763,67.01885,2024-09-29T13:11:00,Street fight resulting in moderate injuries.
User_677,03373269409,Robbery,High,"[{""Name"": ""Witness_77"", ""Contact_No"": ""03311323286""}, {""Name"": ""Witness_85"", ""Contact_No"": ""03234348282""}]",Satellite Town Area,30.203489,67.023595,2024-09-30T09:48:00,Armed individuals looted the shop.
User_219,03206629199,Mobile Snatching,High,"[{""Name"": ""Witness_81"", ""Contact_No"": ""03274195094""}, {""Name"": ""Witness_38"", ""Contact_No"": ""03471443047""}, {""Name"": ""Witness_24"", ""Contact_No"": ""03304318824""}, {""Name"": ""Witness_86"", ""Contact_No"": ""03498277085""}]",Jinnah Road Area,30.191098,67.019253,2024-09-30T22:24:00,Victim robbed of mobile while walking.
User_824,03315103784,Robbery,High,"[{""Name"": ""Witness_92"", ""Contact_No"": ""03121728492""}, {""Name"": ""Witness_62"", ""Contact_No"": ""03262050096""}, {""Name"": ""Witness_13"", ""Contact_No"": ""03237818815""}, {""Name"": ""Witness_62"", ""Contact_No"": ""03424283834""}]",Jinnah Road Area,30.173102,67.011198,2024-10-02T15:32:00,Victim intercepted and robbed at gunpoint.
User_536,03239779248,Assault,Low,"[{""Name"": ""Witness_90"", ""Contact_No"": ""03308018608""}]",Zarghoon Road Area,30.18256,67.023411,2024-10-02T20:25:00,Street fight resulting in moderate injuries.
User_554,03379819373,Assault,High,"[{""Name"": ""Witness_15"", ""Contact_No"": ""03106393604""}, {""Name"": ""Witness_52"", ""Contact_No"": ""03407083402""}]",Zarghoon Road Area,30.197446,67.013671,2024-10-03T11:30:00,Street fight resulting in moderate injuries.
User_126,03215461248,Motorcycle Theft,Medium,[],Jinnah Road Area,30.198191,67.007543,2024-10-03T15:18:00,Bike stolen from outside the house.
User_857,03379992858,Robbery,High,"[{""Name"": ""Witness_48"", ""Contact_No"": ""03478073713""}, {""Name"": ""Witness_51"", ""Contact_No"": ""03218738042""}]",Hazara Town Area,30.18819,66.9355,2024-10-04T10:08:00,Armed individuals looted the shop.
User_425,03112086850,Mobile Snatching,Low,"[{""Name"": ""Witness_31"", ""Contact_No"": ""03325126260""}]",Sariab Road Area,30.139389,66.989687,2024-10-04T16:42:00,Phone snatched by two riders on a bike.
User_598,03296019061,Mobile Snatching,Low,[],Nawa Killi Area,30.224412,67.036296,2024-10-04T16:45:00,Victim robbed of mobile while walking.
User_226,03247963652,Mobile Snatching,Low,"[{""Name"": ""Witness_30"", ""Contact_No"": ""03435984125""}]",Cantonment Area,30.179377,67.047835,2024-10-04T21:54:00,Victim robbed of mobile while walking.
User_194,03309400510,Mobile Snatching,Low,[],Jinnah Road Area,30.213031,67.009149,2024-10-05T00:03:00,Victim robbed of mobile while walking.
User_452,03202019644,Mobile Snatching,Low,"[{""Name"": ""Witness_16"", ""Contact_No"": ""03432953986""}]",Sariab Road Area,30.141786,66.978342,2024-10-05T01:42:00,Phone snatched by two riders on a bike.
User_544,03122163270,Mobile Snatching,Low,[],Cantonment Area,30.198472,67.013292,2024-10-05T06:34:00,Phone snatched by two riders on a bike.
User_479,03243247572,Motorcycle Theft,Medium,"[{""Name"": ""Witness_54"", ""Contact_No"": ""03495108983""}]",Satellite Town Area,30.242353,67.022478,2024-10-05T14:35:00,Motorcycle lock broken at market parking.
User_265,03209010036,Car Theft,Medium,"[{""Name"": ""Witness_82"", ""Contact_No"": ""03281891346""}]",Jinnah Road Area,30.245009,67.039093,2024-10-05T16:17:00,Car jacked from the market parking.
User_883,03315875479,Car Theft,Medium,"[{""Name"": ""Witness_73"", ""Contact_No"": ""03328477122""}]",Satellite Town Area,30.238586,67.007661,2024-10-06T08:08:00,Parked vehicle stolen overnight.
User_562,03456778276,Car Theft,Medium,[],Satellite Town Area,30.220318,67.010574,2024-10-06T19:25:00,Car jacked from the market parking.
User_905,03449533290,Assault,Low,"[{""Name"": ""Witness_52"", ""Contact_No"": ""03211466463""}]",Zarghoon Road Area,30.229047,67.019335,2024-10-06T20:41:00,Street fight resulting in moderate injuries.
User_438,03469542698,Motorcycle Theft,Medium,"[{""Name"": ""Witness_56"", ""Contact_No"": ""03137663817""}]",Sariab Road Area,30.142162,66.961377,2024-10-07T16:46:00,Motorcycle lock broken at market parking.
User_856,03435668393,Robbery,High,"[{""Name"": ""Witness_49"", ""Contact_No"": ""03225804927""}, {""Name"": ""Witness_15"", ""Contact_No"": ""03311542640""}, {""Name"": ""Witness_37"", ""Contact_No"": ""03119700959""}]",Hazara Town Area,30.15867,66.961788,2024-10-07T18:28:00,Victim intercepted and robbed at gunpoint.
User_958,03442922444,Car Theft,Medium,[],Sariab Road Area,30.139353,67.016295,2024-10-08T17:12:00,Parked vehicle stolen overnight.
User_770,03256796789,Car Theft,Medium,[],Sariab Road Area,30.136393,66.96938,2024-10-09T12:08:00,Parked vehicle stolen overnight.
User_721,03169583261,Mobile Snatching,Low,"[{""Name"": ""Witness_98"", ""Contact_No"": ""03108927932""}]",Cantonment Area,30.195254,67.038305,2024-10-09T18:00:00,Phone snatched by two riders on a bike.
User_657,03162689507,Assault,Low,"[{""Name"": ""Witness_86"", ""Contact_No"": ""03475829430""}]",Jinnah Road Area,30.195547,67.024796,2024-10-09T20:35:00,Physical altercation outside a local cafe.
User_183,03169007102,Car Theft,Medium,[],Zarghoon Road Area,30.192287,66.996266,2024-10-10T01:05:00,Car jacked from the market parking.
User_537,03273147556,Car Theft,Medium,"[{""Name"": ""Witness_49"", ""Contact_No"": ""03123083611""}]",Nawa Killi Area,30.234479,67.025427,2024-10-10T12:17:00,Parked vehicle stolen overnight.
User_303,03493558152,Mobile Snatching,Low,"[{""Name"": ""Witness_44"", ""Contact_No"": ""03106499783""}]",Nawa Killi Area,30.26232,67.03448,2024-10-10T17:37:00,Phone snatched by two riders on a bike.
User_983,03359937542,Robbery,High,"[{""Name"": ""Witness_22"", ""Contact_No"": ""03493679852""}, {""Name"": ""Witness_59"", ""Contact_No"": ""03472363302""}]",Cantonment Area,30.212983,67.042098,2024-10-10T19:20:00,Armed individuals looted the shop.
User_506,03184233590,Mobile Snatching,Low,[],Cantonment Area,30.188951,67.019156,2024-10-11T01:23:00,Victim robbed of mobile while walking.
User_705,03468055054,Motorcycle Theft,Medium,[],Cantonment Area,30.182456,67.017391,2024-10-11T10:44:00,Motorcycle lock broken at market parking.
User_959,03407686691,Assault,High,"[{""Name"": ""Witness_16"", ""Contact_No"": ""03354208628""}, {""Name"": ""Witness_23"", ""Contact_No"": ""03171977140""}, {""Name"": ""Witness_49"", ""Contact_No"": ""03261234400""}]",Cantonment Area,30.199741,67.060788,2024-10-11T20:17:00,Physical altercation outside a local cafe.
User_912,03129295644,Car Theft,Medium,[],Zarghoon Road Area,30.212726,66.996259,2024-10-11T23:55:00,Parked vehicle stolen overnight.
User_541,03317602119,Motorcycle Theft,Medium,"[{""Name"": ""Witness_14"", ""Contact_No"": ""03483772837""}]",Zarghoon Road Area,30.199451,67.026912,2024-10-12T15:31:00,Bike stolen from outside the house.
User_100,03333435692,Motorcycle Theft,Medium,"[{""Name"": ""Witness_62"", ""Contact_No"": ""03281843132""}]",Jinnah Road Area,30.18768,67.052306,2024-10-12T22:45:00,Bike stolen from outside the house.
User_382,03114538987,Mobile Snatching,Low,"[{""Name"": ""Witness_15"", ""Contact_No"": ""03181041079""}]",Hazara Town Area,30.179248,66.949774,2024-10-14T09:27:00,Victim robbed of mobile while walking.
User_835,03314322199,Assault,Low,[],Cantonment Area,30.216064,67.02179,2024-10-14T13:46:00,Physical altercation outside a local cafe.
User_610,03444242460,Assault,Low,"[{""Name"": ""Witness_70"", ""Contact_No"": ""03439941257""}]",Cantonment Area,30.194181,67.007116,2024-10-14T14:20:00,Street fight resulting in moderate injuries.
User_909,03102570304,Robbery,High,"[{""Name"": ""Witness_61"", ""Contact_No"": ""03143227886""}, {""Name"": ""Witness_64"", ""Contact_No"": ""03352140293""}, {""Name"": ""Witness_65"", ""Contact_No"": ""03218972969""}, {""Name"": ""Witness_48"", ""Contact_No"": ""03401660729""}]",Cantonment Area,30.206215,67.025343,2024-10-14T14:21:00,Victim intercepted and robbed at gunpoint.
User_833,03288048407,Mobile Snatching,Low,"[{""Name"": ""Witness_32"", ""Contact_No"": ""03423902580""}]",Jinnah Road Area,30.218312,67.016676,2024-10-14T16:54:00,Phone snatched by two riders on a bike.
User_604,03484285519,Mobile Snatching,Medium,[],Cantonment Area,30.189402,67.014094,2024-10-16T11:30:00,Victim robbed of mobile while walking.
User_197,03301061461,Motorcycle Theft,Medium,"[{""Name"": ""Witness_45"", ""Contact_No"": ""03268073440""}]",Zarghoon Road Area,30.223921,67.024906,2024-10-16T12:39:00,Motorcycle lock broken at market parking.
User_881,03287116245,Motorcycle Theft,Medium,"[{""Name"": ""Witness_28"", ""Contact_No"": ""03124266965""}]",Satellite Town Area,30.225536,67.041901,2024-10-16T14:39:00,Bike stolen from outside the house.
User_633,03163659696,Mobile Snatching,Low,[],Jinnah Road Area,30.214158,67.009027,2024-10-17T13:25:00,Phone snatched by two riders on a bike.
User_784,03142020979,Robbery,High,"[{""Name"": ""Witness_29"", ""Contact_No"": ""03469604832""}, {""Name"": ""Witness_85"", ""Contact_No"": ""03209887129""}]",Sariab Road Area,30.144902,66.976665,2024-10-18T13:38:00,Armed individuals looted the shop.
User_379,03236221800,Assault,Low,[],Zarghoon Road Area,30.219639,67.021061,2024-10-18T19:42:00,Physical altercation outside a local cafe.
User_285,03266133001,Car Theft,Medium,[],Sariab Road Area,30.140726,66.972062,2024-10-19T17:21:00,Parked vehicle stolen overnight.
User_470,03478421488,Motorcycle Theft,Medium,"[{""Name"": ""Witness_77"", ""Contact_No"": ""03446385728""}]",Sariab Road Area,30.138273,66.971189,2024-10-20T07:44:00,Motorcycle lock broken at market parking.
User_434,03356189602,Robbery,High,"[{""Name"": ""Witness_59"", ""Contact_No"": ""03105273769""}, {""Name"": ""Witness_45"", ""Contact_No"": ""03145726476""}, {""Name"": ""Witness_45"", ""Contact_No"": ""03472780142""}]",Hazara Town Area,30.162364,66.94552,2024-10-22T13:43:00,Armed individuals looted the shop.
User_179,03211456139,Mobile Snatching,Low,[],Sariab Road Area,30.135103,67.004416,2024-10-22T17:18:00,Phone snatched by two riders on a bike.
User_397,03468294646,Mobile Snatching,Low,[],Jinnah Road Area,30.203205,67.035361,2024-10-22T20:20:00,Victim robbed of mobile while walking.
User_480,03379331546,Car Theft,Medium,"[{""Name"": ""Witness_98"", ""Contact_No"": ""03365482472""}]",Satellite Town Area,30.216206,67.025592,2024-10-22T21:51:00,Car jacked from the market parking.
User_146,03327083482,Car Theft,High,"[{""Name"": ""Witness_27"", ""Contact_No"": ""03383723940""}, {""Name"": ""Witness_76"", ""Contact_No"": ""03219337604""}]",Hazara Town Area,30.18471,66.950548,2024-10-23T19:24:00,Car jacked from the market parking.
User_848,03237642094,Motorcycle Theft,Medium,[],Satellite Town Area,30.255726,67.027861,2024-10-24T09:38:00,Motorcycle lock broken at market parking.
User_421,03152960827,Assault,High,"[{""Name"": ""Witness_94"", ""Contact_No"": ""03424004004""}, {""Name"": ""Witness_21"", ""Contact_No"": ""03267342136""}]",Sariab Road Area,30.149117,66.999395,2024-10-24T19:36:00,Physical altercation outside a local cafe.
User_707,03293170127,Mobile Snatching,Low,"[{""Name"": ""Witness_66"", ""Contact_No"": ""03123644672""}]",Satellite Town Area,30.193376,67.012315,2024-10-24T20:43:00,Phone snatched by two riders on a bike.
User_447,03317423004,Mobile Snatching,Low,"[{""Name"": ""Witness_96"", ""Contact_No"": ""03483295395""}]",Zarghoon Road Area,30.245644,66.981016,2024-10-25T16:20:00,Victim robbed of mobile while walking.
User_351,03316381334,Mobile Snatching,Low,"[{""Name"": ""Witness_48"", ""Contact_No"": ""03427893406""}]",Zarghoon Road Area,30.2305,66.988478,2024-10-26T15:39:00,Victim robbed of mobile while walking.
User_773,03482914807,Mobile Snatching,Low,[],Zarghoon Road Area,30.18549,67.040958,2024-10-26T20:17:00,Phone snatched by two riders on a bike.
User_881,03239783061,Mobile Snatching,Low,[],Cantonment Area,30.198547,67.021185,2024-10-28T00:07:00,Victim robbed of mobile while walking.
User_127,03231974911,Motorcycle Theft,Medium,"[{""Name"": ""Witness_56"", ""Contact_No"": ""03428400478""}]",Zarghoon Road Area,30.219122,67.029074,2024-10-30T19:26:00,Bike stolen from outside the house.
User_473,03454543834,Car Theft,Medium,[],Jinnah Road Area,30.187172,67.016101,2024-10-30T21:38:00,Car jacked from the market parking.
User_528,03452382599,Robbery,High,"[{""Name"": ""Witness_34"", ""Contact_No"": ""03192244222""}, {""Name"": ""Witness_25"", ""Contact_No"": ""03407180503""}, {""Name"": ""Witness_20"", ""Contact_No"": ""03246403182""}]",Jinnah Road Area,30.199814,66.994763,2024-10-31T15:52:00,Armed individuals looted the shop.
User_575,03359100969,Robbery,High,"[{""Name"": ""Witness_21"", ""Contact_No"": ""03336994141""}, {""Name"": ""Witness_37"", ""Contact_No"": ""03265219587""}]",Jinnah Road Area,30.191519,67.028032,2024-11-01T21:28:00,Victim intercepted and robbed at gunpoint.
User_871,03144507354,Assault,Low,"[{""Name"": ""Witness_30"", ""Contact_No"": ""03484666580""}]",Satellite Town Area,30.227557,67.015365,2024-11-02T17:56:00,Physical altercation outside a local cafe.
